Number of particles,times
2213,2.57817109144543
2215,2.58407079646018
2230,2.58997050147493
2231,2.59587020648968
2331,2.60176991150442
2279,2.60766961651917
2297,2.61356932153392
2290,2.61946902654867
2263,2.62536873156342
2274,2.63126843657817
2347,2.63716814159292
2332,2.64306784660767
2367,2.64896755162242
2332,2.65486725663717
2331,2.66076696165192
2279,2.66666666666667
2337,2.67256637168142
2352,2.67846607669617
2389,2.68436578171092
2352,2.69026548672567
2310,2.69616519174042
2328,2.70206489675517
2322,2.70796460176992
2402,2.71386430678467
2278,2.71976401179942
2231,2.72566371681417
2240,2.73156342182892
2241,2.73746312684365
2325,2.7433628318584
2354,2.74926253687315
2272,2.7551622418879
2283,2.76106194690265
2299,2.7669616519174
2279,2.77286135693215
2367,2.7787610619469
2235,2.78466076696165
2434,2.7905604719764
2330,2.79646017699115
2280,2.8023598820059
2279,2.80825958702065
2282,2.8141592920354
2279,2.82005899705015
2192,2.8259587020649
2233,2.83185840707965
2238,2.8377581120944
2286,2.84365781710915
2224,2.8495575221239
2275,2.85545722713865
2275,2.8613569321534
2307,2.86725663716815
2211,2.87315634218288
2360,2.87905604719763
2349,2.88495575221238
2225,2.89085545722713
2238,2.89675516224188
2477,2.90265486725663
2244,2.90855457227138
2250,2.91445427728613
2230,2.92035398230088
2211,2.92625368731563
2334,2.93215339233038
2201,2.93805309734513
2239,2.94395280235988
2252,2.94985250737463
2259,2.95575221238938
2275,2.96165191740413
2325,2.96755162241888
2290,2.97345132743363
2307,2.97935103244838
2316,2.98525073746313
2341,2.99115044247788
2318,2.99705014749263
2280,3.00294985250738
2295,3.00884955752212
2331,3.01474926253687
2411,3.02064896755162
2336,3.02654867256637
2369,3.03244837758112
2339,3.03834808259587
2371,3.04424778761062
2326,3.05014749262537
2354,3.05604719764012
2341,3.06194690265487
2390,3.06784660766962
2410,3.07374631268437
2379,3.07964601769912
2329,3.08554572271387
2047,3.09144542772862
2247,3.09734513274337
3013,3.10324483775812
3003,3.10914454277287
3015,3.11504424778762
3197,3.12094395280237
3029,3.12684365781712
1940,3.13274336283187
1921,3.1386430678466
1852,3.14454277286135
1974,3.1504424778761
1910,3.15634218289085
1817,3.1622418879056
1901,3.16814159292035
1880,3.1740412979351
1848,3.17994100294985
1796,3.1858407079646
1911,3.19174041297935
1821,3.1976401179941
1946,3.20353982300885
1865,3.2094395280236
1866,3.21533923303835
1796,3.2212389380531
1780,3.22713864306785
1771,3.2330383480826
1830,3.23893805309735
1805,3.2448377581121
1790,3.25073746312685
1880,3.2566371681416
1871,3.26253687315635
1809,3.2684365781711
1841,3.27433628318583
1908,3.28023598820058
1774,3.28613569321533
1802,3.29203539823008
1827,3.29793510324483
1894,3.30383480825958
1776,3.30973451327433
1832,3.31563421828908
1735,3.32153392330383
1802,3.32743362831858
1811,3.33333333333333
1722,3.33923303834808
1755,3.34513274336283
1787,3.35103244837758
1703,3.35693215339233
1770,3.36283185840708
1715,3.36873156342183
1709,3.37463126843658
1770,3.38053097345133
1762,3.38643067846608
1690,3.39233038348083
1743,3.39823008849557
1725,3.40412979351032
1835,3.41002949852507
1664,3.41592920353982
1675,3.42182890855457
1691,3.42772861356932
1702,3.43362831858407
1736,3.43952802359882
1768,3.44542772861357
1696,3.45132743362832
1643,3.45722713864307
1673,3.46312684365782
1661,3.46902654867257
1688,3.47492625368732
1642,3.48082595870207
1602,3.48672566371682
1643,3.49262536873157
1593,3.49852507374632
1615,3.50442477876107
1722,3.51032448377582
1618,3.51622418879057
1645,3.52212389380532
1600,3.52802359882007
1664,3.53392330383482
1707,3.53982300884955
1604,3.5457227138643
1669,3.55162241887905
1577,3.5575221238938
1648,3.56342182890855
1609,3.5693215339233
1598,3.57522123893805
1666,3.5811209439528
1642,3.58702064896755
1593,3.5929203539823
1673,3.59882005899705
1662,3.6047197640118
1631,3.61061946902655
1634,3.6165191740413
1606,3.62241887905605
1660,3.6283185840708
1669,3.63421828908555
1637,3.6401179941003
1605,3.64601769911505
1619,3.6519174041298
1613,3.65781710914455
1674,3.6637168141593
1567,3.66961651917403
1610,3.67551622418878
1570,3.68141592920353
1607,3.68731563421828
1616,3.69321533923303
1556,3.69911504424778
1591,3.70501474926253
1685,3.71091445427728
1579,3.71681415929203
1554,3.72271386430678
1571,3.72861356932153
1575,3.73451327433628
1576,3.74041297935103
1553,3.74631268436578
